submission_id,hhid,round,enum_id,start_time,end_time,duration_minutes,consent,refusal,gps_accuracy,module_missing_count,dont_know_count
SUB01160,HH01160,followup,EN14,2026-03-04 09:09:00,2026-03-04 10:25:00,49.7,1,0,3,0,0
SUB01161,HH01161,followup,EN10,2026-04-10 09:54:00,2026-04-10 10:15:00,42.8,1,0,21.9,0,1
SUB01162,HH01162,followup,EN13,2026-04-12 09:24:00,2026-04-12 10:15:00,54.0,1,0,16.0,0,0
SUB01163,HH01163,followup,EN02,2026-04-08 09:12:00,2026-04-08 10:09:00,20.5,1,0,31.5,0,0
SUB01164,HH01164,followup,EN11,2026-03-20 09:27:00,2026-03-20 10:45:00,49.5,0,1,29.0,0,6
SUB01165,HH01165,followup,EN04,2026-03-13 09:51:00,2026-03-13 10:03:00,42.8,1,0,25.1,0,3
SUB01166,HH01166,followup,EN02,2026-03-27 09:35:00,2026-03-27 10:26:00,25.6,1,0,9.7,0,2
SUB01167,HH01167,followup,EN07,2026-03-21 09:08:00,2026-03-21 10:00:00,23.8,1,0,7.1,0,1
SUB01168,HH01168,followup,EN05,2026-03-03 09:24:00,2026-03-03 10:15:00,44.9,1,0,25.3,0,2
SUB01169,HH01169,followup,EN03,2026-04-03 09:29:00,2026-04-03 10:18:00,14.4,0,0,22.5,1,0
SUB01170,HH01170,followup,EN10,2026-03-22 09:59:00,2026-03-22 10:17:00,39.0,1,0,28.2,0,2
SUB01171,HH01171,followup,EN08,2026-03-14 09:35:00,2026-03-14 10:01:00,36.4,0,1,9.3,0,0
SUB01172,HH01172,followup,EN10,2026-04-10 09:40:00,2026-04-10 10:38:00,46.3,1,0,13.3,0,1
SUB01173,HH01173,followup,EN11,2026-03-08 09:07:00,2026-03-08 10:07:00,40.3,1,0,24.9,0,3
SUB01174,HH01174,followup,EN15,2026-04-03 09:07:00,2026-04-03 10:41:00,48.6,1,0,3,0,1
SUB01175,HH01175,followup,EN12,2026-03-19 09:38:00,2026-03-19 10:11:00,38.2,0,0,13.8,0,0
SUB01176,HH01176,followup,EN07,2026-04-13 09:15:00,2026-04-13 10:54:00,40.4,1,0,34.8,1,0
SUB01177,HH01177,followup,EN11,2026-03-14 09:51:00,2026-03-14 10:58:00,35.5,1,0,26.6,0,4
SUB01178,HH01178,followup,EN05,2026-03-15 09:39:00,2026-03-15 10:11:00,36.7,1,0,6.6,0,0
SUB01179,HH01179,followup,EN11,2026-03-14 09:39:00,2026-03-14 10:28:00,30.7,1,0,6.2,1,5
SUB01180,HH01180,followup,EN08,2026-03-18 09:22:00,2026-03-18 10:45:00,37.3,1,0,35.4,0,2
SUB01181,HH01181,followup,EN10,2026-04-10 09:51:00,2026-04-10 10:45:00,50.3,1,0,9.2,0,1
SUB01182,HH01182,followup,EN03,2026-03-29 09:23:00,2026-03-29 10:19:00,20.7,0,1,22.7,0,2
SUB01183,HH01183,followup,EN06,2026-03-18 09:58:00,2026-03-18 10:06:00,42.2,1,0,16.9,0,1
SUB01184,HH01184,followup,EN05,2026-04-11 09:33:00,2026-04-11 10:57:00,36.1,1,0,19.2,0,0
SUB01185,HH01185,followup,EN14,2026-03-17 09:07:00,2026-03-17 10:47:00,27.7,1,0,9.8,1,0
SUB01186,HH01186,followup,EN04,2026-04-09 09:33:00,2026-04-09 10:20:00,52.7,1,0,18.8,0,2
SUB01187,HH01187,followup,EN14,2026-03-16 09:39:00,2026-03-16 10:51:00,42.6,1,0,26.6,0,0
SUB01188,HH01188,followup,EN02,2026-03-15 09:05:00,2026-03-15 10:38:00,33.4,1,0,13.7,0,0
SUB01189,HH01189,followup,EN15,2026-03-26 09:08:00,2026-03-26 10:17:00,19.7,1,0,14.4,0,1
SUB01190,HH01190,followup,EN15,2026-03-03 09:24:00,2026-03-03 10:08:00,32.6,1,0,6.0,0,1
SUB01191,HH01191,followup,EN04,2026-03-11 09:25:00,2026-03-11 10:28:00,27.2,1,0,19.1,0,0
SUB01192,HH01192,followup,EN02,2026-03-11 09:41:00,2026-03-11 10:13:00,29.3,1,0,28.0,1,0
SUB01193,HH01193,followup,EN15,2026-03-04 09:53:00,2026-03-04 10:53:00,26.6,1,0,28.0,0,0
SUB01194,HH01194,followup,EN05,2026-03-26 09:12:00,2026-03-26 10:42:00,25.8,1,0,12.4,0,0
SUB01195,HH01195,followup,EN13,2026-04-07 09:34:00,2026-04-07 10:49:00,26.4,1,0,22.8,0,1
SUB01196,HH01196,followup,EN02,2026-03-26 09:47:00,2026-03-26 10:14:00,50.1,1,0,13.6,0,0
SUB01197,HH01197,followup,EN06,2026-03-09 09:41:00,2026-03-09 10:17:00,34.1,1,0,17.0,0,0
SUB01198,HH01198,followup,EN01,2026-03-28 09:03:00,2026-03-28 10:33:00,43.0,1,0,29.1,0,1
SUB01199,HH01199,followup,EN03,2026-03-02 09:52:00,2026-03-02 10:19:00,11.3,1,0,12.4,0,2
SUB01200,HH01200,followup,EN01,2026-03-30 09:44:00,2026-03-30 10:29:00,40.9,1,0,21.5,0,0
