hhid,payment_cycle,scheduled_date,actual_date,provider,transfer_amount_expected,transfer_amount_paid,failed_payment,failure_reason
HH00383,3,2025-10-29,2025-11-05,PostBank,65,65,0,
HH00383,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00384,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00384,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00384,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00384,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00385,1,2025-07-01,,LumoraPay,0,0,0,
HH00385,2,2025-08-30,,LumoraPay,0,0,0,
HH00385,3,2025-10-29,,LumoraPay,0,0,0,
HH00385,4,2025-12-28,,LumoraPay,0,0,0,
HH00386,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00386,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00386,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00386,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00387,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00387,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00387,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH00387,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH00388,1,2025-07-01,2025-07-11,PostBank,65,65,0,
HH00388,2,2025-08-30,2025-09-07,PostBank,65,65,0,
HH00388,3,2025-10-29,2025-10-29,PostBank,65,65,0,
HH00388,4,2025-12-28,2026-01-04,PostBank,65,65,0,
HH00389,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00389,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00389,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00389,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00390,1,2025-07-01,,PostBank,0,0,0,
HH00390,2,2025-08-30,,PostBank,0,0,0,
HH00390,3,2025-10-29,,PostBank,0,0,0,
HH00390,4,2025-12-28,,PostBank,0,0,0,
HH00391,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00391,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00391,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00391,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00392,1,2025-07-01,2025-07-06,PostBank,65,65,0,
HH00392,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH00392,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00392,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00393,1,2025-07-01,,MobileCash,0,0,0,
HH00393,2,2025-08-30,,MobileCash,0,0,0,
HH00393,3,2025-10-29,,MobileCash,0,0,0,
HH00393,4,2025-12-28,,MobileCash,0,0,0,
HH00394,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00394,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00394,3,2025-10-29,2025-10-29,MobileCash,65,55,0,
HH00394,4,2025-12-28,,MobileCash,65,0,1,missing national id
HH00395,1,2025-07-01,2025-07-07,PostBank,65,65,0,
HH00395,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH00395,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00395,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00396,1,2025-07-01,2025-07-18,MobileCash,65,65,0,
HH00396,2,2025-08-30,2025-09-10,MobileCash,65,65,0,
HH00396,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00396,4,2025-12-28,2026-01-12,MobileCash,65,65,0,
HH00397,1,2025-07-01,2025-07-13,MobileCash,65,65,0,
HH00397,2,2025-08-30,2025-09-10,MobileCash,65,65,0,
HH00397,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00397,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00398,1,2025-07-01,,LumoraPay,0,0,0,
HH00398,2,2025-08-30,,LumoraPay,0,0,0,
HH00398,3,2025-10-29,,LumoraPay,0,0,0,
HH00398,4,2025-12-28,,LumoraPay,0,0,0,
HH00399,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00399,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH00399,3,2025-10-29,2025-11-05,PostBank,65,65,0,
HH00399,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH00400,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00400,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00400,3,2025-10-29,2025-10-30,MobileCash,65,55,0,
HH00400,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00401,1,2025-07-01,,LumoraPay,0,0,0,
HH00401,2,2025-08-30,,LumoraPay,0,0,0,
HH00401,3,2025-10-29,,LumoraPay,0,0,0,
HH00401,4,2025-12-28,,LumoraPay,0,0,0,
HH00402,1,2025-07-01,,PostBank,65,0,1,missing national id
HH00402,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00402,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH00402,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00403,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00403,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH00403,3,2025-10-29,2025-10-30,MobileCash,65,65,0,
HH00403,4,2025-12-28,2026-01-07,MobileCash,65,65,0,
HH00404,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00404,2,2025-08-30,,LumoraPay,65,0,1,inactive account
HH00404,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00404,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00405,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH00405,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00405,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00405,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH00406,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00406,2,2025-08-30,,LumoraPay,65,0,1,provider outage
HH00406,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00406,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00407,1,2025-07-01,,LumoraPay,0,0,0,
HH00407,2,2025-08-30,,LumoraPay,0,0,0,
HH00407,3,2025-10-29,,LumoraPay,0,0,0,
HH00407,4,2025-12-28,,LumoraPay,0,0,0,
HH00408,1,2025-07-01,2025-07-14,MobileCash,65,65,0,
HH00408,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH00408,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH00408,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00409,1,2025-07-01,,LumoraPay,0,0,0,
HH00409,2,2025-08-30,,LumoraPay,0,0,0,
HH00409,3,2025-10-29,,LumoraPay,0,0,0,
HH00409,4,2025-12-28,,LumoraPay,0,0,0,
HH00410,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH00410,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00410,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00410,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00411,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00411,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH00411,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH00411,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH00412,1,2025-07-01,2025-07-12,MobileCash,65,65,0,
HH00412,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00412,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00412,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH00413,1,2025-07-01,,PostBank,65,0,1,inactive account
HH00413,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00413,3,2025-10-29,,PostBank,65,0,1,provider outage
HH00413,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00414,1,2025-07-01,,PostBank,0,0,0,
HH00414,2,2025-08-30,,PostBank,0,0,0,
HH00414,3,2025-10-29,,PostBank,0,0,0,
HH00414,4,2025-12-28,,PostBank,0,0,0,
HH00415,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00415,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH00415,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00415,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00416,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00416,2,2025-08-30,2025-09-05,MobileCash,65,65,0,
HH00416,3,2025-10-29,2025-11-11,MobileCash,65,65,0,
HH00416,4,2025-12-28,2026-01-10,MobileCash,65,65,0,
HH00417,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00417,2,2025-08-30,,LumoraPay,65,0,1,missing national id
HH00417,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH00417,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00418,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00418,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH00418,3,2025-10-29,2025-11-07,PostBank,65,65,0,
HH00418,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00419,1,2025-07-01,,LumoraPay,0,0,0,
HH00419,2,2025-08-30,,LumoraPay,0,0,0,
HH00419,3,2025-10-29,,LumoraPay,0,0,0,
HH00419,4,2025-12-28,,LumoraPay,0,0,0,
HH00420,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00420,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH00420,3,2025-10-29,2025-11-08,LumoraPay,65,65,0,
HH00420,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00421,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00421,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00421,3,2025-10-29,2025-11-12,LumoraPay,65,65,0,
HH00421,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00422,1,2025-07-01,2025-07-13,MobileCash,65,65,0,
HH00422,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH00422,3,2025-10-29,2025-11-02,MobileCash,65,55,0,
HH00422,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH00423,1,2025-07-01,,PostBank,0,0,0,
HH00423,2,2025-08-30,,PostBank,0,0,0,
HH00423,3,2025-10-29,,PostBank,0,0,0,
HH00423,4,2025-12-28,,PostBank,0,0,0,
HH00424,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00424,2,2025-08-30,2025-09-13,MobileCash,65,65,0,
HH00424,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00424,4,2025-12-28,,MobileCash,65,0,1,inactive account
HH00425,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00425,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00425,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00425,4,2025-12-28,2026-01-05,LumoraPay,65,65,0,
HH00426,1,2025-07-01,2025-07-12,PostBank,65,65,0,
HH00426,2,2025-08-30,,PostBank,65,0,1,inactive account
HH00426,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00426,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00427,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00427,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00427,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00427,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00428,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00428,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00428,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00428,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00429,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00429,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00429,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH00429,4,2025-12-28,,LumoraPay,65,0,1,provider outage
HH00430,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00430,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00430,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00430,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00431,1,2025-07-01,,PostBank,0,0,0,
HH00431,2,2025-08-30,,PostBank,0,0,0,
HH00431,3,2025-10-29,,PostBank,0,0,0,
HH00431,4,2025-12-28,,PostBank,0,0,0,
HH00432,1,2025-07-01,,LumoraPay,0,0,0,
HH00432,2,2025-08-30,,LumoraPay,0,0,0,
HH00432,3,2025-10-29,,LumoraPay,0,0,0,
HH00432,4,2025-12-28,,LumoraPay,0,0,0,
HH00433,1,2025-07-01,,PostBank,0,0,0,
HH00433,2,2025-08-30,,PostBank,0,0,0,
HH00433,3,2025-10-29,,PostBank,0,0,0,
HH00433,4,2025-12-28,,PostBank,0,0,0,
HH00434,1,2025-07-01,,LumoraPay,0,0,0,
HH00434,2,2025-08-30,,LumoraPay,0,0,0,
HH00434,3,2025-10-29,,LumoraPay,0,0,0,
HH00434,4,2025-12-28,,LumoraPay,0,0,0,
HH00435,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00435,2,2025-08-30,2025-09-07,MobileCash,65,65,0,
HH00435,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH00435,4,2025-12-28,,MobileCash,65,0,1,inactive account
HH00436,1,2025-07-01,,LumoraPay,0,0,0,
HH00436,2,2025-08-30,,LumoraPay,0,0,0,
HH00436,3,2025-10-29,,LumoraPay,0,0,0,
HH00436,4,2025-12-28,,LumoraPay,0,0,0,
HH00437,1,2025-07-01,,LumoraPay,0,0,0,
HH00437,2,2025-08-30,,LumoraPay,0,0,0,
HH00437,3,2025-10-29,,LumoraPay,0,0,0,
HH00437,4,2025-12-28,,LumoraPay,0,0,0,
HH00438,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00438,2,2025-08-30,2025-09-06,PostBank,65,65,0,
HH00438,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00438,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH00439,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00439,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00439,3,2025-10-29,2025-11-06,LumoraPay,65,65,0,
HH00439,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00440,1,2025-07-01,2025-07-07,PostBank,65,65,0,
HH00440,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH00440,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH00440,4,2025-12-28,2026-01-04,PostBank,65,65,0,
HH00441,1,2025-07-01,,LumoraPay,0,0,0,
HH00441,2,2025-08-30,,LumoraPay,0,0,0,
HH00441,3,2025-10-29,,LumoraPay,0,0,0,
HH00441,4,2025-12-28,,LumoraPay,0,0,0,
HH00442,1,2025-07-01,,LumoraPay,0,0,0,
HH00442,2,2025-08-30,,LumoraPay,0,0,0,
HH00442,3,2025-10-29,,LumoraPay,0,0,0,
HH00442,4,2025-12-28,,LumoraPay,0,0,0,
HH00443,1,2025-07-01,2025-07-11,LumoraPay,65,65,0,
HH00443,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00443,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00443,4,2025-12-28,2026-01-07,LumoraPay,65,65,0,
HH00444,1,2025-07-01,,LumoraPay,0,0,0,
HH00444,2,2025-08-30,,LumoraPay,0,0,0,
HH00444,3,2025-10-29,,LumoraPay,0,0,0,
HH00444,4,2025-12-28,,LumoraPay,0,0,0,
HH00445,1,2025-07-01,2025-07-08,PostBank,65,65,0,
HH00445,2,2025-08-30,,PostBank,65,0,1,provider outage
HH00445,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH00445,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH00446,1,2025-07-01,,PostBank,0,0,0,
HH00446,2,2025-08-30,,PostBank,0,0,0,
HH00446,3,2025-10-29,,PostBank,0,0,0,
HH00446,4,2025-12-28,,PostBank,0,0,0,
HH00447,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH00447,2,2025-08-30,2025-08-30,MobileCash,65,65,0,
HH00447,3,2025-10-29,2025-11-10,MobileCash,65,55,0,
HH00447,4,2025-12-28,2026-01-09,MobileCash,65,65,0,
HH00448,1,2025-07-01,,PostBank,0,0,0,
HH00448,2,2025-08-30,,PostBank,0,0,0,
HH00448,3,2025-10-29,,PostBank,0,0,0,
HH00448,4,2025-12-28,,PostBank,0,0,0,
HH00449,1,2025-07-01,,MobileCash,0,0,0,
HH00449,2,2025-08-30,,MobileCash,0,0,0,
HH00449,3,2025-10-29,,MobileCash,0,0,0,
HH00449,4,2025-12-28,,MobileCash,0,0,0,
HH00450,1,2025-07-01,,MobileCash,0,0,0,
HH00450,2,2025-08-30,,MobileCash,0,0,0,
HH00450,3,2025-10-29,,MobileCash,0,0,0,
HH00450,4,2025-12-28,,MobileCash,0,0,0,
HH00451,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00451,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00451,3,2025-10-29,,MobileCash,65,0,1,inactive account
HH00451,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00452,1,2025-07-01,,LumoraPay,0,0,0,
HH00452,2,2025-08-30,,LumoraPay,0,0,0,
HH00452,3,2025-10-29,,LumoraPay,0,0,0,
HH00452,4,2025-12-28,,LumoraPay,0,0,0,
HH00453,1,2025-07-01,,MobileCash,0,0,0,
HH00453,2,2025-08-30,,MobileCash,0,0,0,
HH00453,3,2025-10-29,,MobileCash,0,0,0,
HH00453,4,2025-12-28,,MobileCash,0,0,0,
HH00454,1,2025-07-01,,PostBank,0,0,0,
HH00454,2,2025-08-30,,PostBank,0,0,0,
HH00454,3,2025-10-29,,PostBank,0,0,0,
HH00454,4,2025-12-28,,PostBank,0,0,0,
HH00455,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00455,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH00455,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00455,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00456,1,2025-07-01,,MobileCash,0,0,0,
HH00456,2,2025-08-30,,MobileCash,0,0,0,
HH00456,3,2025-10-29,,MobileCash,0,0,0,
HH00456,4,2025-12-28,,MobileCash,0,0,0,
HH00457,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00457,2,2025-08-30,,LumoraPay,65,0,1,missing national id
HH00457,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH00457,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH00458,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00458,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00458,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00458,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH00459,1,2025-07-01,,LumoraPay,0,0,0,
HH00459,2,2025-08-30,,LumoraPay,0,0,0,
HH00459,3,2025-10-29,,LumoraPay,0,0,0,
HH00459,4,2025-12-28,,LumoraPay,0,0,0,
HH00460,1,2025-07-01,,MobileCash,0,0,0,
HH00460,2,2025-08-30,,MobileCash,0,0,0,
HH00460,3,2025-10-29,,MobileCash,0,0,0,
HH00460,4,2025-12-28,,MobileCash,0,0,0,
HH00461,1,2025-07-01,,MobileCash,65,0,1,missing national id
HH00461,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00461,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH00461,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00462,1,2025-07-01,,MobileCash,65,0,1,inactive account
HH00462,2,2025-08-30,2025-09-14,MobileCash,65,65,0,
HH00462,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH00462,4,2025-12-28,2026-01-13,MobileCash,65,65,0,
HH00463,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH00463,2,2025-08-30,2025-09-04,MobileCash,65,65,0,
HH00463,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00463,4,2025-12-28,2026-01-07,MobileCash,65,65,0,
HH00464,1,2025-07-01,,LumoraPay,65,0,1,missing national id
HH00464,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00464,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00464,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00465,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00465,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00465,3,2025-10-29,2025-11-07,LumoraPay,65,65,0,
HH00465,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00466,1,2025-07-01,,MobileCash,0,0,0,
HH00466,2,2025-08-30,,MobileCash,0,0,0,
HH00466,3,2025-10-29,,MobileCash,0,0,0,
HH00466,4,2025-12-28,,MobileCash,0,0,0,
HH00467,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00467,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH00467,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00467,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH00468,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00468,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00468,3,2025-10-29,2025-10-31,LumoraPay,65,65,0,
HH00468,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00469,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00469,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00469,3,2025-10-29,2025-11-07,MobileCash,65,65,0,
HH00469,4,2025-12-28,2026-01-12,MobileCash,65,65,0,
HH00470,1,2025-07-01,,MobileCash,0,0,0,
HH00470,2,2025-08-30,,MobileCash,0,0,0,
HH00470,3,2025-10-29,,MobileCash,0,0,0,
HH00470,4,2025-12-28,,MobileCash,0,0,0,
HH00471,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00471,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00471,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00471,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00472,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH00472,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00472,3,2025-10-29,,LumoraPay,65,0,1,provider outage
HH00472,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00473,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00473,2,2025-08-30,,LumoraPay,65,0,1,inactive account
HH00473,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00473,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00474,1,2025-07-01,2025-07-08,LumoraPay,65,65,0,
HH00474,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00474,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00474,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00475,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH00475,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00475,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH00475,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH00476,1,2025-07-01,2025-07-04,PostBank,65,65,0,
HH00476,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH00476,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00476,4,2025-12-28,2026-01-02,PostBank,65,65,0,
HH00477,1,2025-07-01,,LumoraPay,0,0,0,
HH00477,2,2025-08-30,,LumoraPay,0,0,0,
HH00477,3,2025-10-29,,LumoraPay,0,0,0,
HH00477,4,2025-12-28,,LumoraPay,0,0,0,
HH00478,1,2025-07-01,,LumoraPay,0,0,0,
HH00478,2,2025-08-30,,LumoraPay,0,0,0,
HH00478,3,2025-10-29,,LumoraPay,0,0,0,
HH00478,4,2025-12-28,,LumoraPay,0,0,0,
HH00479,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00479,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00479,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00479,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00480,1,2025-07-01,2025-07-07,LumoraPay,65,65,0,
HH00480,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00480,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00480,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00481,1,2025-07-01,,LumoraPay,0,0,0,
HH00481,2,2025-08-30,,LumoraPay,0,0,0,
HH00481,3,2025-10-29,,LumoraPay,0,0,0,
HH00481,4,2025-12-28,,LumoraPay,0,0,0,
HH00482,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00482,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00482,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00482,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00483,1,2025-07-01,2025-07-05,PostBank,0,65,0,
HH00483,2,2025-08-30,,PostBank,0,0,0,
HH00483,3,2025-10-29,,PostBank,0,0,0,
HH00483,4,2025-12-28,,PostBank,0,0,0,
HH00484,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00484,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00484,3,2025-10-29,2025-10-30,MobileCash,65,55,0,
HH00484,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH00485,1,2025-07-01,,MobileCash,65,0,1,inactive account
HH00485,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00485,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00485,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH00486,1,2025-07-01,,MobileCash,0,0,0,
HH00486,2,2025-08-30,2025-09-07,MobileCash,0,65,0,
HH00486,3,2025-10-29,,MobileCash,0,0,0,
HH00486,4,2025-12-28,,MobileCash,0,0,0,
HH00487,1,2025-07-01,2025-07-10,MobileCash,65,65,0,
HH00487,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00487,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH00487,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH00488,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00488,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00488,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00488,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00489,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00489,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH00489,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00489,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH00490,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00490,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00490,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00490,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00491,1,2025-07-01,,PostBank,0,0,0,
HH00491,2,2025-08-30,,PostBank,0,0,0,
HH00491,3,2025-10-29,,PostBank,0,0,0,
HH00491,4,2025-12-28,,PostBank,0,0,0,
